audio_path,child_id,scene_id,label,source
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/K6I1Q4G2V4/default_14_18mo_42_003324__86767d6a.wav,K6I1Q4G2V4,default_14_18mo_42_003324,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5Y0K3C9L0/default_14_18mo_42_000160__384dc3a2.wav,M5Y0K3C9L0,default_14_18mo_42_000160,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5Y0K3C9L0/default_14_18mo_42_001218__49b7a2f7.wav,M5Y0K3C9L0,default_14_18mo_42_001218,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5Y0K3C9L0/default_14_18mo_42_000025__3540507a.wav,M5Y0K3C9L0,default_14_18mo_42_000025,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5Y0K3C9L0/default_14_18mo_42_001575__4ded5ae1.wav,M5Y0K3C9L0,default_14_18mo_42_001575,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5Y0K3C9L0/default_14_18mo_42_001255__0c3d7290.wav,M5Y0K3C9L0,default_14_18mo_42_001255,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5Y0K3C9L0/default_14_18mo_42_001796__8ff3d1fc.wav,M5Y0K3C9L0,default_14_18mo_42_001796,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5Y0K3C9L0/default_14_18mo_42_003986__77cea526.wav,M5Y0K3C9L0,default_14_18mo_42_003986,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5Y0K3C9L0/default_14_18mo_42_003023__d37a14d3.wav,M5Y0K3C9L0,default_14_18mo_42_003023,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5Y0K3C9L0/default_14_18mo_42_003352__6333c49a.wav,M5Y0K3C9L0,default_14_18mo_42_003352,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5Y0K3C9L0/default_14_18mo_42_002906__a4cda46a.wav,M5Y0K3C9L0,default_14_18mo_42_002906,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9S0D6Q7Z5/default_14_18mo_42_001166__f84390c4.wav,W9S0D6Q7Z5,default_14_18mo_42_001166,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9S0D6Q7Z5/default_14_18mo_42_000629__783d1324.wav,W9S0D6Q7Z5,default_14_18mo_42_000629,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9S0D6Q7Z5/default_14_18mo_42_004803__2633b6a1.wav,W9S0D6Q7Z5,default_14_18mo_42_004803,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9S0D6Q7Z5/default_14_18mo_42_004075__a6d3e53b.wav,W9S0D6Q7Z5,default_14_18mo_42_004075,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9S0D6Q7Z5/default_14_18mo_42_000290__d4bb45dd.wav,W9S0D6Q7Z5,default_14_18mo_42_000290,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9S0D6Q7Z5/default_14_18mo_42_002028__57c65dbf.wav,W9S0D6Q7Z5,default_14_18mo_42_002028,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9S0D6Q7Z5/default_14_18mo_42_004587__03b6b7ef.wav,W9S0D6Q7Z5,default_14_18mo_42_004587,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9S0D6Q7Z5/default_14_18mo_42_004623__4fc498da.wav,W9S0D6Q7Z5,default_14_18mo_42_004623,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9S0D6Q7Z5/default_14_18mo_42_003422__67de7ddb.wav,W9S0D6Q7Z5,default_14_18mo_42_003422,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9S0D6Q7Z5/default_14_18mo_42_001010__e9e5badf.wav,W9S0D6Q7Z5,default_14_18mo_42_001010,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/I8T4E2J3M6/default_14_18mo_42_000346__f6f2af2e.wav,I8T4E2J3M6,default_14_18mo_42_000346,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/I8T4E2J3M6/default_14_18mo_42_000638__488852d5.wav,I8T4E2J3M6,default_14_18mo_42_000638,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/I8T4E2J3M6/default_14_18mo_42_001607__09ec62c6.wav,I8T4E2J3M6,default_14_18mo_42_001607,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/I8T4E2J3M6/default_14_18mo_42_003972__cf6d1982.wav,I8T4E2J3M6,default_14_18mo_42_003972,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/I8T4E2J3M6/default_14_18mo_42_000367__c8ec6a93.wav,I8T4E2J3M6,default_14_18mo_42_000367,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/I8T4E2J3M6/default_14_18mo_42_004348__ce4b7bd1.wav,I8T4E2J3M6,default_14_18mo_42_004348,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/I8T4E2J3M6/default_14_18mo_42_000289__57a15edd.wav,I8T4E2J3M6,default_14_18mo_42_000289,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/I8T4E2J3M6/default_14_18mo_42_001447__861a4916.wav,I8T4E2J3M6,default_14_18mo_42_001447,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/I8T4E2J3M6/default_14_18mo_42_004149__a60820e4.wav,I8T4E2J3M6,default_14_18mo_42_004149,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/I8T4E2J3M6/default_14_18mo_42_002174__c3c8e95f.wav,I8T4E2J3M6,default_14_18mo_42_002174,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W7P7J6H1H6/default_14_18mo_42_001595__f62a5a2c.wav,W7P7J6H1H6,default_14_18mo_42_001595,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W7P7J6H1H6/default_14_18mo_42_002304__66c9832d.wav,W7P7J6H1H6,default_14_18mo_42_002304,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W7P7J6H1H6/default_14_18mo_42_004428__6d22411d.wav,W7P7J6H1H6,default_14_18mo_42_004428,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W7P7J6H1H6/default_14_18mo_42_002244__79098ede.wav,W7P7J6H1H6,default_14_18mo_42_002244,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W7P7J6H1H6/default_14_18mo_42_002707__567fc42d.wav,W7P7J6H1H6,default_14_18mo_42_002707,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W7P7J6H1H6/default_14_18mo_42_003546__a2266164.wav,W7P7J6H1H6,default_14_18mo_42_003546,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W7P7J6H1H6/default_14_18mo_42_001520__2c2342aa.wav,W7P7J6H1H6,default_14_18mo_42_001520,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W7P7J6H1H6/default_14_18mo_42_001486__14d10879.wav,W7P7J6H1H6,default_14_18mo_42_001486,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W7P7J6H1H6/default_14_18mo_42_003079__b8edd78f.wav,W7P7J6H1H6,default_14_18mo_42_003079,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W7P7J6H1H6/default_14_18mo_42_002941__b0f3b046.wav,W7P7J6H1H6,default_14_18mo_42_002941,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/V9X2Q7S1E1/default_14_18mo_42_003411__ba5b51e4.wav,V9X2Q7S1E1,default_14_18mo_42_003411,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/V9X2Q7S1E1/default_14_18mo_42_003497__cff2382f.wav,V9X2Q7S1E1,default_14_18mo_42_003497,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/V9X2Q7S1E1/default_14_18mo_42_004818__6102a206.wav,V9X2Q7S1E1,default_14_18mo_42_004818,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/V9X2Q7S1E1/default_14_18mo_42_003260__457860d2.wav,V9X2Q7S1E1,default_14_18mo_42_003260,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/V9X2Q7S1E1/default_14_18mo_42_000996__21ccbc61.wav,V9X2Q7S1E1,default_14_18mo_42_000996,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/V9X2Q7S1E1/default_14_18mo_42_000828__eda47f2c.wav,V9X2Q7S1E1,default_14_18mo_42_000828,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/V9X2Q7S1E1/default_14_18mo_42_004557__5aa1494c.wav,V9X2Q7S1E1,default_14_18mo_42_004557,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/V9X2Q7S1E1/default_14_18mo_42_003591__b54311d6.wav,V9X2Q7S1E1,default_14_18mo_42_003591,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/V9X2Q7S1E1/default_14_18mo_42_003478__6510983c.wav,V9X2Q7S1E1,default_14_18mo_42_003478,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/V9X2Q7S1E1/default_14_18mo_42_000216__3904255e.wav,V9X2Q7S1E1,default_14_18mo_42_000216,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W2E0Z9B7Z8/default_14_18mo_42_000968__825f649a.wav,W2E0Z9B7Z8,default_14_18mo_42_000968,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W2E0Z9B7Z8/default_14_18mo_42_002265__0fa7b47a.wav,W2E0Z9B7Z8,default_14_18mo_42_002265,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W2E0Z9B7Z8/default_14_18mo_42_002867__33e7de35.wav,W2E0Z9B7Z8,default_14_18mo_42_002867,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W2E0Z9B7Z8/default_14_18mo_42_003791__f9ff2b65.wav,W2E0Z9B7Z8,default_14_18mo_42_003791,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W2E0Z9B7Z8/default_14_18mo_42_001268__951c7d85.wav,W2E0Z9B7Z8,default_14_18mo_42_001268,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W2E0Z9B7Z8/default_14_18mo_42_001034__1336c1ae.wav,W2E0Z9B7Z8,default_14_18mo_42_001034,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W2E0Z9B7Z8/default_14_18mo_42_002161__acf38719.wav,W2E0Z9B7Z8,default_14_18mo_42_002161,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W2E0Z9B7Z8/default_14_18mo_42_002796__362fb100.wav,W2E0Z9B7Z8,default_14_18mo_42_002796,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W2E0Z9B7Z8/default_14_18mo_42_002361__a115c554.wav,W2E0Z9B7Z8,default_14_18mo_42_002361,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W2E0Z9B7Z8/default_14_18mo_42_000780__df06de41.wav,W2E0Z9B7Z8,default_14_18mo_42_000780,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W4O4B5W7K0/default_14_18mo_42_002512__0b9b3ad9.wav,W4O4B5W7K0,default_14_18mo_42_002512,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W4O4B5W7K0/default_14_18mo_42_000306__0529ad02.wav,W4O4B5W7K0,default_14_18mo_42_000306,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W4O4B5W7K0/default_14_18mo_42_003077__fd74f0e5.wav,W4O4B5W7K0,default_14_18mo_42_003077,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W4O4B5W7K0/default_14_18mo_42_004075__a6d3e53b.wav,W4O4B5W7K0,default_14_18mo_42_004075,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W4O4B5W7K0/default_14_18mo_42_002597__d376118c.wav,W4O4B5W7K0,default_14_18mo_42_002597,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W4O4B5W7K0/default_14_18mo_42_003779__12b799c7.wav,W4O4B5W7K0,default_14_18mo_42_003779,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W4O4B5W7K0/default_14_18mo_42_004823__00a06d17.wav,W4O4B5W7K0,default_14_18mo_42_004823,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W4O4B5W7K0/default_14_18mo_42_000829__0a980e48.wav,W4O4B5W7K0,default_14_18mo_42_000829,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W4O4B5W7K0/default_14_18mo_42_002240__54e05cd4.wav,W4O4B5W7K0,default_14_18mo_42_002240,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W4O4B5W7K0/default_14_18mo_42_003035__0807e303.wav,W4O4B5W7K0,default_14_18mo_42_003035,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W3O7N1N8U2/default_14_18mo_42_002508__f3daf241.wav,W3O7N1N8U2,default_14_18mo_42_002508,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W3O7N1N8U2/default_14_18mo_42_004711__f636f702.wav,W3O7N1N8U2,default_14_18mo_42_004711,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W3O7N1N8U2/default_14_18mo_42_003328__afbd749e.wav,W3O7N1N8U2,default_14_18mo_42_003328,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W3O7N1N8U2/default_14_18mo_42_004827__714c3b34.wav,W3O7N1N8U2,default_14_18mo_42_004827,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W3O7N1N8U2/default_14_18mo_42_002539__32834279.wav,W3O7N1N8U2,default_14_18mo_42_002539,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W3O7N1N8U2/default_14_18mo_42_004269__5bee1dd0.wav,W3O7N1N8U2,default_14_18mo_42_004269,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W3O7N1N8U2/default_14_18mo_42_002529__53181cf2.wav,W3O7N1N8U2,default_14_18mo_42_002529,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W3O7N1N8U2/default_14_18mo_42_003664__0084679f.wav,W3O7N1N8U2,default_14_18mo_42_003664,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W3O7N1N8U2/default_14_18mo_42_002415__bedf6822.wav,W3O7N1N8U2,default_14_18mo_42_002415,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W3O7N1N8U2/default_14_18mo_42_004674__797292c5.wav,W3O7N1N8U2,default_14_18mo_42_004674,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C5L2D6N1W6/default_14_18mo_42_000322__a060977e.wav,C5L2D6N1W6,default_14_18mo_42_000322,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C5L2D6N1W6/default_14_18mo_42_004055__b1fe80cc.wav,C5L2D6N1W6,default_14_18mo_42_004055,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C5L2D6N1W6/default_14_18mo_42_002329__57321c94.wav,C5L2D6N1W6,default_14_18mo_42_002329,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C5L2D6N1W6/default_14_18mo_42_000829__0a980e48.wav,C5L2D6N1W6,default_14_18mo_42_000829,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C5L2D6N1W6/default_14_18mo_42_004338__240d2e50.wav,C5L2D6N1W6,default_14_18mo_42_004338,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C5L2D6N1W6/default_14_18mo_42_004251__ed7ad3dd.wav,C5L2D6N1W6,default_14_18mo_42_004251,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C5L2D6N1W6/default_14_18mo_42_003421__3384cfb7.wav,C5L2D6N1W6,default_14_18mo_42_003421,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C5L2D6N1W6/default_14_18mo_42_003446__5519ac76.wav,C5L2D6N1W6,default_14_18mo_42_003446,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C5L2D6N1W6/default_14_18mo_42_003201__b7b0cb0a.wav,C5L2D6N1W6,default_14_18mo_42_003201,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C5L2D6N1W6/default_14_18mo_42_002079__611a40bc.wav,C5L2D6N1W6,default_14_18mo_42_002079,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Z1J6X4Y3Z4/default_14_18mo_42_001579__14c2d3bd.wav,Z1J6X4Y3Z4,default_14_18mo_42_001579,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Z1J6X4Y3Z4/default_14_18mo_42_000619__a88432d6.wav,Z1J6X4Y3Z4,default_14_18mo_42_000619,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Z1J6X4Y3Z4/default_14_18mo_42_002263__7e8f99f7.wav,Z1J6X4Y3Z4,default_14_18mo_42_002263,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Z1J6X4Y3Z4/default_14_18mo_42_002249__95472f35.wav,Z1J6X4Y3Z4,default_14_18mo_42_002249,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Z1J6X4Y3Z4/default_14_18mo_42_000145__e9f295dd.wav,Z1J6X4Y3Z4,default_14_18mo_42_000145,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Z1J6X4Y3Z4/default_14_18mo_42_001643__f4a4ca1d.wav,Z1J6X4Y3Z4,default_14_18mo_42_001643,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Z1J6X4Y3Z4/default_14_18mo_42_003110__cad8d9bc.wav,Z1J6X4Y3Z4,default_14_18mo_42_003110,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Z1J6X4Y3Z4/default_14_18mo_42_004030__6871abf0.wav,Z1J6X4Y3Z4,default_14_18mo_42_004030,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Z1J6X4Y3Z4/default_14_18mo_42_001750__1b7afa9a.wav,Z1J6X4Y3Z4,default_14_18mo_42_001750,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Z1J6X4Y3Z4/default_14_18mo_42_002078__38d362b3.wav,Z1J6X4Y3Z4,default_14_18mo_42_002078,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B9P5V1I5O5/default_14_18mo_42_004349__3deebbfc.wav,B9P5V1I5O5,default_14_18mo_42_004349,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B9P5V1I5O5/default_14_18mo_42_004976__bc36be7b.wav,B9P5V1I5O5,default_14_18mo_42_004976,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B9P5V1I5O5/default_14_18mo_42_002609__36ccd78a.wav,B9P5V1I5O5,default_14_18mo_42_002609,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B9P5V1I5O5/default_14_18mo_42_000346__f6f2af2e.wav,B9P5V1I5O5,default_14_18mo_42_000346,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B9P5V1I5O5/default_14_18mo_42_003108__5ac18881.wav,B9P5V1I5O5,default_14_18mo_42_003108,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B9P5V1I5O5/default_14_18mo_42_004083__7f3de86a.wav,B9P5V1I5O5,default_14_18mo_42_004083,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B9P5V1I5O5/default_14_18mo_42_000069__4bd7f3b2.wav,B9P5V1I5O5,default_14_18mo_42_000069,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B9P5V1I5O5/default_14_18mo_42_002193__21359790.wav,B9P5V1I5O5,default_14_18mo_42_002193,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B9P5V1I5O5/default_14_18mo_42_001141__fa8af4f0.wav,B9P5V1I5O5,default_14_18mo_42_001141,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B9P5V1I5O5/default_14_18mo_42_002374__9ffd618e.wav,B9P5V1I5O5,default_14_18mo_42_002374,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C1I8N8L4Q4/default_14_18mo_42_002582__30f04052.wav,C1I8N8L4Q4,default_14_18mo_42_002582,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C1I8N8L4Q4/default_14_18mo_42_002529__53181cf2.wav,C1I8N8L4Q4,default_14_18mo_42_002529,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C1I8N8L4Q4/default_14_18mo_42_001853__93566a57.wav,C1I8N8L4Q4,default_14_18mo_42_001853,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C1I8N8L4Q4/default_14_18mo_42_000369__9e8a828d.wav,C1I8N8L4Q4,default_14_18mo_42_000369,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C1I8N8L4Q4/default_14_18mo_42_002045__8d2d8027.wav,C1I8N8L4Q4,default_14_18mo_42_002045,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C1I8N8L4Q4/default_14_18mo_42_002645__c482dd90.wav,C1I8N8L4Q4,default_14_18mo_42_002645,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C1I8N8L4Q4/default_14_18mo_42_001413__7d471862.wav,C1I8N8L4Q4,default_14_18mo_42_001413,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C1I8N8L4Q4/default_14_18mo_42_004548__aff0d21e.wav,C1I8N8L4Q4,default_14_18mo_42_004548,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C1I8N8L4Q4/default_14_18mo_42_000199__a0886857.wav,C1I8N8L4Q4,default_14_18mo_42_000199,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C1I8N8L4Q4/default_14_18mo_42_004114__956b7183.wav,C1I8N8L4Q4,default_14_18mo_42_004114,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C3A8Q4J6E5/default_14_18mo_42_003019__70b740b1.wav,C3A8Q4J6E5,default_14_18mo_42_003019,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C3A8Q4J6E5/default_14_18mo_42_004261__b2ce99af.wav,C3A8Q4J6E5,default_14_18mo_42_004261,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C3A8Q4J6E5/default_14_18mo_42_000948__3ce69f4f.wav,C3A8Q4J6E5,default_14_18mo_42_000948,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C3A8Q4J6E5/default_14_18mo_42_001346__6890e2a5.wav,C3A8Q4J6E5,default_14_18mo_42_001346,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C3A8Q4J6E5/default_14_18mo_42_003381__61b06f06.wav,C3A8Q4J6E5,default_14_18mo_42_003381,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C3A8Q4J6E5/default_14_18mo_42_003484__58ed7e58.wav,C3A8Q4J6E5,default_14_18mo_42_003484,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C3A8Q4J6E5/default_14_18mo_42_003030__0b002094.wav,C3A8Q4J6E5,default_14_18mo_42_003030,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C3A8Q4J6E5/default_14_18mo_42_000502__b39c3e58.wav,C3A8Q4J6E5,default_14_18mo_42_000502,1,knnvc_converted
