audio_path,child_id,timepoint_norm,label,audio_exists,split
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S4C2W1M7Q0/default_14_18mo_42_004397__78a69a43.wav,S4C2W1M7Q0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S4C2W1M7Q0/default_14_18mo_42_004408__f4f4d1e1.wav,S4C2W1M7Q0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S4C2W1M7Q0/default_14_18mo_42_002044__fbfcd1c1.wav,S4C2W1M7Q0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S4C2W1M7Q0/default_14_18mo_42_000844__d7552f12.wav,S4C2W1M7Q0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S4C2W1M7Q0/default_14_18mo_42_000910__689e77e9.wav,S4C2W1M7Q0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S4C2W1M7Q0/default_14_18mo_42_001186__4c1baec1.wav,S4C2W1M7Q0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S4C2W1M7Q0/default_14_18mo_42_001612__f5401b36.wav,S4C2W1M7Q0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S4C2W1M7Q0/default_14_18mo_42_001674__46d5ea9d.wav,S4C2W1M7Q0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S6T9X3C8Y2/default_14_18mo_42_002187__f80bc7d3.wav,S6T9X3C8Y2,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S6T9X3C8Y2/default_14_18mo_42_003013__9dec004e.wav,S6T9X3C8Y2,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S6T9X3C8Y2/default_14_18mo_42_002849__894afbf7.wav,S6T9X3C8Y2,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S6T9X3C8Y2/default_14_18mo_42_000353__141b91ac.wav,S6T9X3C8Y2,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S6T9X3C8Y2/default_14_18mo_42_003495__4c319ef7.wav,S6T9X3C8Y2,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S6T9X3C8Y2/default_14_18mo_42_000759__5de9d3d0.wav,S6T9X3C8Y2,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S6T9X3C8Y2/default_14_18mo_42_002667__98330d5f.wav,S6T9X3C8Y2,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S6T9X3C8Y2/default_14_18mo_42_004338__240d2e50.wav,S6T9X3C8Y2,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S6T9X3C8Y2/default_14_18mo_42_000347__ee67b007.wav,S6T9X3C8Y2,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S6T9X3C8Y2/default_14_18mo_42_000069__4bd7f3b2.wav,S6T9X3C8Y2,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7T7O3G7J5/default_14_18mo_42_001467__cd66254f.wav,E7T7O3G7J5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7T7O3G7J5/default_14_18mo_42_002715__91c99a40.wav,E7T7O3G7J5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7T7O3G7J5/default_14_18mo_42_002462__47a89c11.wav,E7T7O3G7J5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7T7O3G7J5/default_14_18mo_42_002574__43d467c0.wav,E7T7O3G7J5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7T7O3G7J5/default_14_18mo_42_001286__342645c7.wav,E7T7O3G7J5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7T7O3G7J5/default_14_18mo_42_000984__83c906b1.wav,E7T7O3G7J5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7T7O3G7J5/default_14_18mo_42_001099__cc670001.wav,E7T7O3G7J5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7T7O3G7J5/default_14_18mo_42_004988__fcebc24f.wav,E7T7O3G7J5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7T7O3G7J5/default_14_18mo_42_001734__2fd48abe.wav,E7T7O3G7J5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7T7O3G7J5/default_14_18mo_42_001572__1408facb.wav,E7T7O3G7J5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F6J0V8B6S4/default_14_18mo_42_003972__cf6d1982.wav,F6J0V8B6S4,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F6J0V8B6S4/default_14_18mo_42_002211__f4dfaea7.wav,F6J0V8B6S4,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F6J0V8B6S4/default_14_18mo_42_002010__a7401fc9.wav,F6J0V8B6S4,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F6J0V8B6S4/default_14_18mo_42_003353__871d26e7.wav,F6J0V8B6S4,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F6J0V8B6S4/default_14_18mo_42_002684__70c2d745.wav,F6J0V8B6S4,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F6J0V8B6S4/default_14_18mo_42_003574__58dd0067.wav,F6J0V8B6S4,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F6J0V8B6S4/default_14_18mo_42_004382__c7be3cb3.wav,F6J0V8B6S4,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F6J0V8B6S4/default_14_18mo_42_002679__3385ee34.wav,F6J0V8B6S4,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F6J0V8B6S4/default_14_18mo_42_001809__f7e385f7.wav,F6J0V8B6S4,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/F6J0V8B6S4/default_14_18mo_42_002841__dc5bde2b.wav,F6J0V8B6S4,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/D9N0U7M9X3/default_14_18mo_42_001217__62ab0a0e.wav,D9N0U7M9X3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/D9N0U7M9X3/default_14_18mo_42_004664__07384272.wav,D9N0U7M9X3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/D9N0U7M9X3/default_14_18mo_42_000211__657480ec.wav,D9N0U7M9X3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/D9N0U7M9X3/default_14_18mo_42_004377__b0bc2c3a.wav,D9N0U7M9X3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/D9N0U7M9X3/default_14_18mo_42_002504__7352ca76.wav,D9N0U7M9X3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/D9N0U7M9X3/default_14_18mo_42_001076__630bde37.wav,D9N0U7M9X3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/D9N0U7M9X3/default_14_18mo_42_001212__7ce96e0f.wav,D9N0U7M9X3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/D9N0U7M9X3/default_14_18mo_42_000913__161b1def.wav,D9N0U7M9X3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/D9N0U7M9X3/default_14_18mo_42_004373__2aaca307.wav,D9N0U7M9X3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/D9N0U7M9X3/default_14_18mo_42_003785__798bffd8.wav,D9N0U7M9X3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L5V8G4A3K7/default_14_18mo_42_003502__1bf0391b.wav,L5V8G4A3K7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L5V8G4A3K7/default_14_18mo_42_003120__4d30395c.wav,L5V8G4A3K7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L5V8G4A3K7/default_14_18mo_42_004404__94e9b610.wav,L5V8G4A3K7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L5V8G4A3K7/default_14_18mo_42_000322__a060977e.wav,L5V8G4A3K7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L5V8G4A3K7/default_14_18mo_42_001927__84849ab7.wav,L5V8G4A3K7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L5V8G4A3K7/default_14_18mo_42_000492__380d581a.wav,L5V8G4A3K7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L5V8G4A3K7/default_14_18mo_42_002113__b2cbf83a.wav,L5V8G4A3K7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L5V8G4A3K7/default_14_18mo_42_004203__33b1df8f.wav,L5V8G4A3K7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L5V8G4A3K7/default_14_18mo_42_003609__ff0b6ddd.wav,L5V8G4A3K7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L5V8G4A3K7/default_14_18mo_42_002150__6da4b588.wav,L5V8G4A3K7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A5X1S7S1E7/default_14_18mo_42_000693__68cfdda6.wav,A5X1S7S1E7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A5X1S7S1E7/default_14_18mo_42_002106__10895128.wav,A5X1S7S1E7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A5X1S7S1E7/default_14_18mo_42_003479__c34c79c3.wav,A5X1S7S1E7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A5X1S7S1E7/default_14_18mo_42_001188__d959c3bb.wav,A5X1S7S1E7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A5X1S7S1E7/default_14_18mo_42_002430__bb517af4.wav,A5X1S7S1E7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A5X1S7S1E7/default_14_18mo_42_001939__98d52a3f.wav,A5X1S7S1E7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A5X1S7S1E7/default_14_18mo_42_001383__e06d7eed.wav,A5X1S7S1E7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A5X1S7S1E7/default_14_18mo_42_000193__4f871167.wav,A5X1S7S1E7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A5X1S7S1E7/default_14_18mo_42_003840__5f4c8c99.wav,A5X1S7S1E7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A5X1S7S1E7/default_14_18mo_42_002510__080c5202.wav,A5X1S7S1E7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/K6I1Q4G2V4/default_14_18mo_42_003009__192b6a2d.wav,K6I1Q4G2V4,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/K6I1Q4G2V4/default_14_18mo_42_001128__f58d01d6.wav,K6I1Q4G2V4,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/K6I1Q4G2V4/default_14_18mo_42_003829__098c6d06.wav,K6I1Q4G2V4,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/K6I1Q4G2V4/default_14_18mo_42_002375__bd8507fb.wav,K6I1Q4G2V4,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/K6I1Q4G2V4/default_14_18mo_42_001580__567d0ab6.wav,K6I1Q4G2V4,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/K6I1Q4G2V4/default_14_18mo_42_003528__b1c57dcc.wav,K6I1Q4G2V4,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/K6I1Q4G2V4/default_14_18mo_42_003967__d2edd020.wav,K6I1Q4G2V4,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/K6I1Q4G2V4/default_14_18mo_42_000482__577fb477.wav,K6I1Q4G2V4,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/K6I1Q4G2V4/default_14_18mo_42_004542__d31e61ed.wav,K6I1Q4G2V4,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/K6I1Q4G2V4/default_14_18mo_42_003324__86767d6a.wav,K6I1Q4G2V4,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5Y0K3C9L0/default_14_18mo_42_000160__384dc3a2.wav,M5Y0K3C9L0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5Y0K3C9L0/default_14_18mo_42_001218__49b7a2f7.wav,M5Y0K3C9L0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5Y0K3C9L0/default_14_18mo_42_000025__3540507a.wav,M5Y0K3C9L0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5Y0K3C9L0/default_14_18mo_42_001575__4ded5ae1.wav,M5Y0K3C9L0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5Y0K3C9L0/default_14_18mo_42_001255__0c3d7290.wav,M5Y0K3C9L0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5Y0K3C9L0/default_14_18mo_42_001796__8ff3d1fc.wav,M5Y0K3C9L0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5Y0K3C9L0/default_14_18mo_42_003986__77cea526.wav,M5Y0K3C9L0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5Y0K3C9L0/default_14_18mo_42_003023__d37a14d3.wav,M5Y0K3C9L0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5Y0K3C9L0/default_14_18mo_42_003352__6333c49a.wav,M5Y0K3C9L0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5Y0K3C9L0/default_14_18mo_42_002906__a4cda46a.wav,M5Y0K3C9L0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9S0D6Q7Z5/default_14_18mo_42_001166__f84390c4.wav,W9S0D6Q7Z5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9S0D6Q7Z5/default_14_18mo_42_000629__783d1324.wav,W9S0D6Q7Z5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9S0D6Q7Z5/default_14_18mo_42_004803__2633b6a1.wav,W9S0D6Q7Z5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9S0D6Q7Z5/default_14_18mo_42_004075__a6d3e53b.wav,W9S0D6Q7Z5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9S0D6Q7Z5/default_14_18mo_42_000290__d4bb45dd.wav,W9S0D6Q7Z5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9S0D6Q7Z5/default_14_18mo_42_002028__57c65dbf.wav,W9S0D6Q7Z5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9S0D6Q7Z5/default_14_18mo_42_004587__03b6b7ef.wav,W9S0D6Q7Z5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9S0D6Q7Z5/default_14_18mo_42_004623__4fc498da.wav,W9S0D6Q7Z5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9S0D6Q7Z5/default_14_18mo_42_003422__67de7ddb.wav,W9S0D6Q7Z5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9S0D6Q7Z5/default_14_18mo_42_001010__e9e5badf.wav,W9S0D6Q7Z5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/I8T4E2J3M6/default_14_18mo_42_000346__f6f2af2e.wav,I8T4E2J3M6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/I8T4E2J3M6/default_14_18mo_42_000638__488852d5.wav,I8T4E2J3M6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/I8T4E2J3M6/default_14_18mo_42_001607__09ec62c6.wav,I8T4E2J3M6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/I8T4E2J3M6/default_14_18mo_42_003972__cf6d1982.wav,I8T4E2J3M6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/I8T4E2J3M6/default_14_18mo_42_000367__c8ec6a93.wav,I8T4E2J3M6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/I8T4E2J3M6/default_14_18mo_42_004348__ce4b7bd1.wav,I8T4E2J3M6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/I8T4E2J3M6/default_14_18mo_42_000289__57a15edd.wav,I8T4E2J3M6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/I8T4E2J3M6/default_14_18mo_42_001447__861a4916.wav,I8T4E2J3M6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/I8T4E2J3M6/default_14_18mo_42_004149__a60820e4.wav,I8T4E2J3M6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/I8T4E2J3M6/default_14_18mo_42_002174__c3c8e95f.wav,I8T4E2J3M6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W7P7J6H1H6/default_14_18mo_42_001595__f62a5a2c.wav,W7P7J6H1H6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W7P7J6H1H6/default_14_18mo_42_002304__66c9832d.wav,W7P7J6H1H6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W7P7J6H1H6/default_14_18mo_42_004428__6d22411d.wav,W7P7J6H1H6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W7P7J6H1H6/default_14_18mo_42_002244__79098ede.wav,W7P7J6H1H6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W7P7J6H1H6/default_14_18mo_42_002707__567fc42d.wav,W7P7J6H1H6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W7P7J6H1H6/default_14_18mo_42_003546__a2266164.wav,W7P7J6H1H6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W7P7J6H1H6/default_14_18mo_42_001520__2c2342aa.wav,W7P7J6H1H6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W7P7J6H1H6/default_14_18mo_42_001486__14d10879.wav,W7P7J6H1H6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W7P7J6H1H6/default_14_18mo_42_003079__b8edd78f.wav,W7P7J6H1H6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W7P7J6H1H6/default_14_18mo_42_002941__b0f3b046.wav,W7P7J6H1H6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/V9X2Q7S1E1/default_14_18mo_42_003411__ba5b51e4.wav,V9X2Q7S1E1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/V9X2Q7S1E1/default_14_18mo_42_003497__cff2382f.wav,V9X2Q7S1E1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/V9X2Q7S1E1/default_14_18mo_42_004818__6102a206.wav,V9X2Q7S1E1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/V9X2Q7S1E1/default_14_18mo_42_003260__457860d2.wav,V9X2Q7S1E1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/V9X2Q7S1E1/default_14_18mo_42_000996__21ccbc61.wav,V9X2Q7S1E1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/V9X2Q7S1E1/default_14_18mo_42_000828__eda47f2c.wav,V9X2Q7S1E1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/V9X2Q7S1E1/default_14_18mo_42_004557__5aa1494c.wav,V9X2Q7S1E1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/V9X2Q7S1E1/default_14_18mo_42_003591__b54311d6.wav,V9X2Q7S1E1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/V9X2Q7S1E1/default_14_18mo_42_003478__6510983c.wav,V9X2Q7S1E1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/V9X2Q7S1E1/default_14_18mo_42_000216__3904255e.wav,V9X2Q7S1E1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W2E0Z9B7Z8/default_14_18mo_42_000968__825f649a.wav,W2E0Z9B7Z8,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W2E0Z9B7Z8/default_14_18mo_42_002265__0fa7b47a.wav,W2E0Z9B7Z8,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W2E0Z9B7Z8/default_14_18mo_42_002867__33e7de35.wav,W2E0Z9B7Z8,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W2E0Z9B7Z8/default_14_18mo_42_003791__f9ff2b65.wav,W2E0Z9B7Z8,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W2E0Z9B7Z8/default_14_18mo_42_001268__951c7d85.wav,W2E0Z9B7Z8,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W2E0Z9B7Z8/default_14_18mo_42_001034__1336c1ae.wav,W2E0Z9B7Z8,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W2E0Z9B7Z8/default_14_18mo_42_002161__acf38719.wav,W2E0Z9B7Z8,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W2E0Z9B7Z8/default_14_18mo_42_002796__362fb100.wav,W2E0Z9B7Z8,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W2E0Z9B7Z8/default_14_18mo_42_002361__a115c554.wav,W2E0Z9B7Z8,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W2E0Z9B7Z8/default_14_18mo_42_000780__df06de41.wav,W2E0Z9B7Z8,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W4O4B5W7K0/default_14_18mo_42_002512__0b9b3ad9.wav,W4O4B5W7K0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W4O4B5W7K0/default_14_18mo_42_000306__0529ad02.wav,W4O4B5W7K0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W4O4B5W7K0/default_14_18mo_42_003077__fd74f0e5.wav,W4O4B5W7K0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W4O4B5W7K0/default_14_18mo_42_004075__a6d3e53b.wav,W4O4B5W7K0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W4O4B5W7K0/default_14_18mo_42_002597__d376118c.wav,W4O4B5W7K0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W4O4B5W7K0/default_14_18mo_42_003779__12b799c7.wav,W4O4B5W7K0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W4O4B5W7K0/default_14_18mo_42_004823__00a06d17.wav,W4O4B5W7K0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W4O4B5W7K0/default_14_18mo_42_000829__0a980e48.wav,W4O4B5W7K0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W4O4B5W7K0/default_14_18mo_42_002240__54e05cd4.wav,W4O4B5W7K0,14_month,1,True,train
