child_id,n_segments,status
synthetic_default_14_18mo_42_004665,1,ok
synthetic_default_14_18mo_42_004667,0,no_valid_segments
synthetic_default_14_18mo_42_004669,0,no_valid_segments
synthetic_default_14_18mo_42_004672,0,no_valid_segments
synthetic_default_14_18mo_42_004673,2,ok
synthetic_default_14_18mo_42_004674,3,ok
synthetic_default_14_18mo_42_004675,1,ok
synthetic_default_14_18mo_42_004676,1,ok
synthetic_default_14_18mo_42_004679,1,ok
synthetic_default_14_18mo_42_004681,1,ok
synthetic_default_14_18mo_42_004684,0,no_valid_segments
synthetic_default_14_18mo_42_004685,0,no_valid_segments
synthetic_default_14_18mo_42_004686,1,ok
synthetic_default_14_18mo_42_004687,0,no_valid_segments
synthetic_default_14_18mo_42_004688,4,ok
synthetic_default_14_18mo_42_004690,2,ok
synthetic_default_14_18mo_42_004692,2,ok
synthetic_default_14_18mo_42_004693,1,ok
synthetic_default_14_18mo_42_004694,2,ok
synthetic_default_14_18mo_42_004695,1,ok
synthetic_default_14_18mo_42_004697,3,ok
synthetic_default_14_18mo_42_004699,2,ok
synthetic_default_14_18mo_42_004701,3,ok
synthetic_default_14_18mo_42_004709,4,ok
synthetic_default_14_18mo_42_004711,1,ok
synthetic_default_14_18mo_42_004712,1,ok
synthetic_default_14_18mo_42_004713,2,ok
synthetic_default_14_18mo_42_004717,0,no_valid_segments
synthetic_default_14_18mo_42_004718,0,no_valid_segments
synthetic_default_14_18mo_42_004719,3,ok
synthetic_default_14_18mo_42_004721,1,ok
synthetic_default_14_18mo_42_004723,2,ok
synthetic_default_14_18mo_42_004726,2,ok
synthetic_default_14_18mo_42_004728,3,ok
synthetic_default_14_18mo_42_004729,5,ok
synthetic_default_14_18mo_42_004731,1,ok
synthetic_default_14_18mo_42_004732,2,ok
synthetic_default_14_18mo_42_004735,2,ok
synthetic_default_14_18mo_42_004737,0,no_valid_segments
synthetic_default_14_18mo_42_004743,1,ok
synthetic_default_14_18mo_42_004744,2,ok
synthetic_default_14_18mo_42_004750,1,ok
synthetic_default_14_18mo_42_004751,1,ok
synthetic_default_14_18mo_42_004754,3,ok
synthetic_default_14_18mo_42_004758,4,ok
synthetic_default_14_18mo_42_004760,1,ok
synthetic_default_14_18mo_42_004764,1,ok
synthetic_default_14_18mo_42_004765,1,ok
synthetic_default_14_18mo_42_004773,0,no_valid_segments
synthetic_default_14_18mo_42_004778,4,ok
synthetic_default_14_18mo_42_004779,3,ok
synthetic_default_14_18mo_42_004781,0,no_valid_segments
synthetic_default_14_18mo_42_004782,0,no_valid_segments
synthetic_default_14_18mo_42_004783,0,no_valid_segments
synthetic_default_14_18mo_42_004785,2,ok
synthetic_default_14_18mo_42_004790,0,no_valid_segments
synthetic_default_14_18mo_42_004791,1,ok
synthetic_default_14_18mo_42_004794,0,no_valid_segments
synthetic_default_14_18mo_42_004795,1,ok
synthetic_default_14_18mo_42_004798,2,ok
synthetic_default_14_18mo_42_004801,2,ok
synthetic_default_14_18mo_42_004803,0,no_valid_segments
synthetic_default_14_18mo_42_004805,0,no_valid_segments
synthetic_default_14_18mo_42_004807,2,ok
synthetic_default_14_18mo_42_004808,1,ok
synthetic_default_14_18mo_42_004809,0,no_valid_segments
synthetic_default_14_18mo_42_004810,1,ok
synthetic_default_14_18mo_42_004811,1,ok
synthetic_default_14_18mo_42_004812,1,ok
synthetic_default_14_18mo_42_004813,5,ok
synthetic_default_14_18mo_42_004817,2,ok
synthetic_default_14_18mo_42_004821,0,no_valid_segments
synthetic_default_14_18mo_42_004822,1,ok
synthetic_default_14_18mo_42_004823,3,ok
synthetic_default_14_18mo_42_004824,0,no_valid_segments
synthetic_default_14_18mo_42_004825,1,ok
synthetic_default_14_18mo_42_004827,1,ok
synthetic_default_14_18mo_42_004830,0,no_valid_segments
synthetic_default_14_18mo_42_004837,5,ok
synthetic_default_14_18mo_42_004843,3,ok
synthetic_default_14_18mo_42_004844,1,ok
synthetic_default_14_18mo_42_004846,3,ok
synthetic_default_14_18mo_42_004849,1,ok
synthetic_default_14_18mo_42_004850,1,ok
synthetic_default_14_18mo_42_004851,1,ok
synthetic_default_14_18mo_42_004856,1,ok
synthetic_default_14_18mo_42_004857,1,ok
synthetic_default_14_18mo_42_004858,2,ok
synthetic_default_14_18mo_42_004860,1,ok
synthetic_default_14_18mo_42_004861,1,ok
synthetic_default_14_18mo_42_004863,2,ok
synthetic_default_14_18mo_42_004883,3,ok
synthetic_default_14_18mo_42_004886,1,ok
synthetic_default_14_18mo_42_004887,1,ok
synthetic_default_14_18mo_42_004889,1,ok
synthetic_default_14_18mo_42_004890,1,ok
synthetic_default_14_18mo_42_004900,1,ok
synthetic_default_14_18mo_42_004901,1,ok
synthetic_default_14_18mo_42_004903,4,ok
synthetic_default_14_18mo_42_004904,0,no_valid_segments
synthetic_default_14_18mo_42_004907,1,ok
synthetic_default_14_18mo_42_004914,0,no_valid_segments
synthetic_default_14_18mo_42_004917,1,ok
synthetic_default_14_18mo_42_004920,4,ok
synthetic_default_14_18mo_42_004924,0,no_valid_segments
synthetic_default_14_18mo_42_004928,2,ok
synthetic_default_14_18mo_42_004934,3,ok
synthetic_default_14_18mo_42_004935,1,ok
synthetic_default_14_18mo_42_004939,2,ok
synthetic_default_14_18mo_42_004940,2,ok
synthetic_default_14_18mo_42_004942,1,ok
synthetic_default_14_18mo_42_004945,0,no_valid_segments
synthetic_default_14_18mo_42_004951,0,no_valid_segments
synthetic_default_14_18mo_42_004954,1,ok
synthetic_default_14_18mo_42_004958,1,ok
synthetic_default_14_18mo_42_004959,0,no_valid_segments
synthetic_default_14_18mo_42_004960,2,ok
synthetic_default_14_18mo_42_004962,3,ok
synthetic_default_14_18mo_42_004963,1,ok
synthetic_default_14_18mo_42_004973,0,no_valid_segments
synthetic_default_14_18mo_42_004976,1,ok
synthetic_default_14_18mo_42_004987,1,ok
synthetic_default_14_18mo_42_004988,4,ok
synthetic_default_14_18mo_42_004989,0,no_valid_segments
synthetic_default_14_18mo_42_004991,0,no_valid_segments
synthetic_default_14_18mo_42_004992,2,ok
synthetic_default_14_18mo_42_004997,2,ok
